review,sentiment,sentiment_score,bert_sentiment,bert_score,rating,bank,themes
This App.Better For any Person How Use Bank,Positive,0.0,NEGATIVE,0.9969995617866516,5,Commercial Bank of Ethiopia,['Other']
Really it is fast!,Positive,0.25,POSITIVE,0.9996603727340698,4,Commercial Bank of Ethiopia,['Other']
Easy and simple...i like it,Positive,0.43333333333333335,POSITIVE,0.9998542070388794,5,Commercial Bank of Ethiopia,['Other']
Why does it take a day for the app to show a recent withdraw and deposit,Neutral,0.0,NEGATIVE,0.9991058707237244,3,Commercial Bank of Ethiopia,['Transaction Issues']
Very very help me.,Positive,0.26,POSITIVE,0.5073798894882202,5,Commercial Bank of Ethiopia,['Other']
Bad service,Negative,-0.6999999999999998,NEGATIVE,0.9997195601463318,1,Commercial Bank of Ethiopia,['Other']
Amanuale haille,Positive,0.0,POSITIVE,0.9817874431610107,5,Commercial Bank of Ethiopia,['Other']
Waw I am delighted with this app.,Positive,0.7,POSITIVE,0.9998434782028198,5,Commercial Bank of Ethiopia,['Other']
"Very productive app, i love this app.",Positive,0.35,POSITIVE,0.9998700618743896,5,Commercial Bank of Ethiopia,['Other']
Best app & latest.,Positive,0.75,POSITIVE,0.9998018145561218,5,Commercial Bank of Ethiopia,['Other']
Best App.I have used for many years.,Positive,0.75,POSITIVE,0.9995843768119812,5,Commercial Bank of Ethiopia,['Other']
Very very bad app so embarrassing,Negative,-0.9099999999999998,NEGATIVE,0.9997953772544861,1,Commercial Bank of Ethiopia,['Other']
Very good and easy to use app,Positive,0.6716666666666666,POSITIVE,0.9998717308044434,1,Commercial Bank of Ethiopia,['Other']
Poor quality,Negative,-0.4,NEGATIVE,0.9997573494911194,1,Commercial Bank of Ethiopia,['Other']
በጣም ተመችቶኛል,Neutral,,NEGATIVE,0.7850590348243713,5,Commercial Bank of Ethiopia,['Other']
Love this app Couse it makes my life Easier,Positive,0.5,POSITIVE,0.9995942711830139,5,Commercial Bank of Ethiopia,['Other']
I love it😍,Positive,0.5,POSITIVE,0.9998080134391785,5,Commercial Bank of Ethiopia,['Other']
This is an amazing application. It is very easy to use and understand. CBE Thanks for making it.,Positive,0.4544444444444445,POSITIVE,0.999835729598999,4,Commercial Bank of Ethiopia,['Other']
ጥሩ አፕልኬሽን ነው ። ተጨማሪ የዲጂታል ከረንሲዎችን ማስተናፐድ እንዲችል ቢሆን ደግሞ ጥሩ ነበር።,Positive,,NEGATIVE,0.9528433680534363,5,Commercial Bank of Ethiopia,['Other']
"Simple, clear, smart and easy. Download right now and use it.",Positive,0.20666666666666664,POSITIVE,0.9994997978210449,4,Commercial Bank of Ethiopia,['Other']
"I would have given the app 5 stars if the download or share function of the last transaction confirmation is working. I wonder why you desabled it as I repeatedly obliged to screenshot the confirmation. If I were you, enable is as even pdf file to print and file. I hope you will correct by updating it.",Positive,0.0,NEGATIVE,0.996541440486908,4,Commercial Bank of Ethiopia,['Transaction Issues']
"Best Mobile Banking App, easy and Clear to use.",Positive,0.5111111111111112,POSITIVE,0.9995936751365662,5,Commercial Bank of Ethiopia,['Other']
Easy beautiful design,Positive,0.6416666666666666,POSITIVE,0.9998773336410522,5,Commercial Bank of Ethiopia,['Other']
The best💜💜,Positive,0.0,NEGATIVE,0.5218102931976318,5,Commercial Bank of Ethiopia,['Other']
Very nice App,Positive,0.78,POSITIVE,0.9998562335968018,5,Commercial Bank of Ethiopia,['Other']
It is good application.,Positive,0.7,POSITIVE,0.999868631362915,1,Commercial Bank of Ethiopia,['Other']
The Best And Suitabel And Easy To Use,Positive,0.7166666666666667,POSITIVE,0.999824583530426,5,Commercial Bank of Ethiopia,['Other']
No mobile app like this. Really an amazing,Positive,0.6000000000000001,POSITIVE,0.99954754114151,5,Commercial Bank of Ethiopia,['Other']
It was good until I have many transactions then it started to stack and lagg,Positive,0.6,NEGATIVE,0.7652022838592529,2,Commercial Bank of Ethiopia,"['Transaction Issues', 'Performance']"
"The app overlaps on other apps after closing, please bring some improvements. The rest is best.",Positive,0.4375,POSITIVE,0.9980241060256958,5,Commercial Bank of Ethiopia,['Other']
ለመጠቀም በጣም ቀላልና አመቺ ነዉ!,Neutral,,POSITIVE,0.9945303797721863,5,Commercial Bank of Ethiopia,['Other']
Very atractive app,Positive,0.2,NEGATIVE,0.9986037611961365,5,Commercial Bank of Ethiopia,['Other']
"I'm blind. I have been using this service since 2008 EC. More or less both versions are accessible to our screen reader, talkback. However, after updating the app, its account tab couldn't display second account which is connected via CBE account. Secondly after transfering money, it shows save and share options but doesn't work.",Neutral,0.034722222222222224,NEGATIVE,0.9989578723907471,3,Commercial Bank of Ethiopia,"['Transaction Issues', 'Feature Requests']"
"Very disappointing, it doesnt order transaction correctly, it randomly switches the orders everytime you refresh it, it sometimes shows wrong dates. Very unorganized.",Negative,-0.395,NEGATIVE,0.9996799230575562,1,Commercial Bank of Ethiopia,['Transaction Issues']
It performs two transaction with just one request....በጣም ቆሻሻ የሆነ app nw የእዉነት,Neutral,,NEGATIVE,0.9816111326217651,1,Commercial Bank of Ethiopia,['Transaction Issues']
Vip,Positive,0.0,POSITIVE,0.9991161227226257,5,Commercial Bank of Ethiopia,['Other']
Can't update or syinc transactions,Negative,0.0,NEGATIVE,0.9973217844963074,1,Commercial Bank of Ethiopia,['Transaction Issues']
This is very good app; Thank you developers!,Positive,1.0,POSITIVE,0.9998738765716553,5,Commercial Bank of Ethiopia,['Other']
Good easy and fast,Positive,0.4444444444444444,POSITIVE,0.9998588562011719,5,Commercial Bank of Ethiopia,['Other']
አፑን ስጠቀም የመጀመሪያዬ ነው ..... This is one of the most user friendly app that i have ever been using on my phone ..... I wish i could give you not 5* but 55* ...keep it up !!,Neutral,,POSITIVE,0.9982751607894897,5,Commercial Bank of Ethiopia,['Other']
CBE is the best!,Positive,1.0,POSITIVE,0.999850869178772,5,Commercial Bank of Ethiopia,['Other']
Quick and easy to you it.. I liked it,Positive,0.45555555555555555,POSITIVE,0.9998409748077393,5,Commercial Bank of Ethiopia,['Other']
Nigd,Positive,0.0,NEGATIVE,0.9927654266357422,5,Commercial Bank of Ethiopia,['Other']
It is best app but samtime busy,Positive,0.55,NEGATIVE,0.9838735461235046,5,Commercial Bank of Ethiopia,['Other']
Smart app Thanks 👍👍👍,Positive,0.20714285714285713,POSITIVE,0.999782145023346,5,Commercial Bank of Ethiopia,['Other']
At work,Positive,0.0,POSITIVE,0.9920561909675598,5,Commercial Bank of Ethiopia,['Other']
Very best App,Positive,1.0,POSITIVE,0.9998177886009216,5,Commercial Bank of Ethiopia,['Other']
Fast and time saving app.,Positive,0.2,POSITIVE,0.9957491159439087,5,Commercial Bank of Ethiopia,['Other']
Sometimes it's busy the remain is good,Positive,0.39999999999999997,POSITIVE,0.9908925294876099,4,Commercial Bank of Ethiopia,['Other']
BEST,Positive,1.0,POSITIVE,0.9997941851615906,5,Commercial Bank of Ethiopia,['Other']
"If I could go lower, I would. Don't trust it when it says transaction failed.",Negative,-0.5,NEGATIVE,0.9997498393058777,1,Commercial Bank of Ethiopia,['Transaction Issues']
"this is the best ethiopia application to transfer money account to account, bank to bank, pay bills, recharge your mobile card",Positive,1.0,POSITIVE,0.995823860168457,5,Commercial Bank of Ethiopia,['Transaction Issues']
"I gave 1 star, because to get verification number must go to branch. Now day technology is developing by speed of light. Please make it register and usable without going branch. The i will give 5 star.",Negative,0.4,POSITIVE,0.9905491471290588,1,Commercial Bank of Ethiopia,['Other']
"It is very interesting and useful app, it make easy process of finacial transaction, i like it",Positive,0.4611111111111111,POSITIVE,0.9996254444122314,5,Commercial Bank of Ethiopia,['Transaction Issues']
Useful and synchronized fast.,Positive,0.25,POSITIVE,0.9996633529663086,4,Commercial Bank of Ethiopia,['Other']
I like the app but sometimes it gives you error message but the transfer was done even no notification so i thought not transferred so i do transfer again so i do double transfer Please improve this,Neutral,0.0,NEGATIVE,0.9759781360626221,3,Commercial Bank of Ethiopia,['Transaction Issues']
ገንዘብ ከአካውንት ወደ አካውንት የሚያስተላልፉ ሰዎቸን ስም ወይም ስልካቸውን ብናገኝ እንደ ቤተክርስቲያን ደረሰኝ ለመስጠትና ለማመስገን ይረዳናል ።,Neutral,,NEGATIVE,0.9582905173301697,4,Commercial Bank of Ethiopia,['Other']
"It is best application for banking system. Because it's save time, and make easy all things like, paying for other, transferring mobile charging and etc... But it's good if you add mini statement option like tele birr app, it's make full.",Positive,0.4716666666666667,POSITIVE,0.9991262555122375,4,Commercial Bank of Ethiopia,"['Transaction Issues', 'Feature Requests']"
Very easy to use.,Positive,0.5633333333333334,POSITIVE,0.9993563294410706,5,Commercial Bank of Ethiopia,['Other']
It was good app I like it.,Positive,0.7,POSITIVE,0.9998646974563599,4,Commercial Bank of Ethiopia,['Other']
Stopped showing received or deposits recently.,Neutral,0.0,NEGATIVE,0.9988152980804443,3,Commercial Bank of Ethiopia,['Transaction Issues']
reviews,Negative,0.0,POSITIVE,0.998808741569519,1,Commercial Bank of Ethiopia,['Other']
Best app to use,Positive,1.0,POSITIVE,0.9985859394073486,5,Commercial Bank of Ethiopia,['Other']
Every time it needs to reconfiger by physical presentation. Why online access is not given to the user?,Negative,0.0,NEGATIVE,0.9982894062995911,2,Commercial Bank of Ethiopia,['Other']
open,Positive,0.0,POSITIVE,0.9997945427894592,5,Commercial Bank of Ethiopia,['Other']
Good its,Positive,0.7,POSITIVE,0.9998164772987366,5,Commercial Bank of Ethiopia,['Other']
"First of all you need to be given a pin from a commercial bank, next you must have your bank book with you in order to be given the pin code. So I never got to use it, I just didn't want it that bad.",Negative,-0.11249999999999996,NEGATIVE,0.9848414659500122,1,Commercial Bank of Ethiopia,['Login/Access']
"You have to go to the bank branch to activate the app where there is the worst customer service, after the activation the app lags so much that i had to uninstall it to restart it again. Know it asks to go to the bank again to activate it.",Negative,-0.4,NEGATIVE,0.999767005443573,1,Commercial Bank of Ethiopia,['Performance']
Am a postgraduate student. it has eased my life here .,Positive,0.0,POSITIVE,0.9908064007759094,5,Commercial Bank of Ethiopia,['Other']
Really Simple and Secured,Positive,0.0,POSITIVE,0.9998243451118469,5,Commercial Bank of Ethiopia,['Other']
It has simply simplified my life..i love it.,Positive,0.25,POSITIVE,0.9996981620788574,5,Commercial Bank of Ethiopia,['Other']
very very nice app but it's Not done by simple network,Positive,0.39,NEGATIVE,0.9484642744064331,4,Commercial Bank of Ethiopia,['Other']
It's the perfect app for online mobile banking,Positive,1.0,POSITIVE,0.9997904896736145,5,Commercial Bank of Ethiopia,['Other']
Exceptionaly Good!!,Positive,1.0,POSITIVE,0.9998587369918823,5,Commercial Bank of Ethiopia,['Other']
Excellent and simple app than all available apps,Positive,0.4666666666666666,POSITIVE,0.9998650550842285,5,Commercial Bank of Ethiopia,['Other']
It would be really awesome if it had an export to csv file option on recent transactions.,Positive,0.5,NEGATIVE,0.9871724843978882,4,Commercial Bank of Ethiopia,"['Transaction Issues', 'Feature Requests']"
Easly And Vergood App Thanks CBE From Shilabo Ethiopia Somali Regional State,Positive,0.2,POSITIVE,0.7312821745872498,5,Commercial Bank of Ethiopia,['Other']
Best bank of Ethiopia good,Positive,0.85,POSITIVE,0.9998111128807068,2,Commercial Bank of Ethiopia,['Other']
መልካም,Neutral,,NEGATIVE,0.6970565915107727,5,Commercial Bank of Ethiopia,['Other']
Immaculately designed for the target group.,Positive,0.0,POSITIVE,0.9995649456977844,4,Commercial Bank of Ethiopia,['Other']
Difficult to link two accounts,Negative,-0.5,NEGATIVE,0.9997584223747253,2,Commercial Bank of Ethiopia,['Other']
Perfect!!,Positive,1.0,POSITIVE,0.9998695850372314,5,Commercial Bank of Ethiopia,['Other']
That's a good app but it 's more fun if you add features like weekly report download in PDF and that's why I gave you 4⭐.,Positive,0.5,POSITIVE,0.9986829161643982,4,Commercial Bank of Ethiopia,['Feature Requests']
Superb,Positive,1.0,POSITIVE,0.9998656511306763,5,Commercial Bank of Ethiopia,['Other']
Ridiculous,Negative,-0.3333333333333333,NEGATIVE,0.9996989965438843,2,Commercial Bank of Ethiopia,['Other']
"Is very important APP used at a time T, anywhere. Thanks",Positive,0.36,POSITIVE,0.9990317821502686,5,Commercial Bank of Ethiopia,['Other']
Its good to taransfer,Positive,0.7,POSITIVE,0.9995874762535095,4,Commercial Bank of Ethiopia,['Other']
Thanks CBE!,Positive,0.25,POSITIVE,0.999774158000946,5,Commercial Bank of Ethiopia,['Other']
Best mobile banking App,Positive,1.0,POSITIVE,0.9997095465660095,5,Commercial Bank of Ethiopia,['Other']
This app makes it easy to make transaction,Positive,0.43333333333333335,POSITIVE,0.9957734942436218,4,Commercial Bank of Ethiopia,['Transaction Issues']
Not helpful,Negative,0.0,NEGATIVE,0.9997971653938293,1,Commercial Bank of Ethiopia,['Other']
በጣም አሪፍ ሲስትም ነው በርቱ,Positive,,NEGATIVE,0.8832131028175354,5,Commercial Bank of Ethiopia,['Other']
"It is very good, it make my life easy !!",Positive,0.7935416666666667,POSITIVE,0.9998786449432373,4,Commercial Bank of Ethiopia,['Other']
Bdry good app and functional system,Positive,0.7,POSITIVE,0.9998414516448975,5,Commercial Bank of Ethiopia,['Other']
It's a nice app & works properly.,Positive,0.3,POSITIVE,0.9998606443405151,5,Commercial Bank of Ethiopia,['Other']
"It app so bad for it can't update review recent send,others thing the service are so poor",Negative,-0.36666666666666664,NEGATIVE,0.9996225833892822,1,Commercial Bank of Ethiopia,['Other']
Fast and accurate,Positive,0.30000000000000004,POSITIVE,0.9998525381088257,5,Commercial Bank of Ethiopia,['Other']
Exelent app it's very help full,Positive,0.275,POSITIVE,0.9884259700775146,5,Commercial Bank of Ethiopia,['Other']
"I am a biginer, too early to comment",Positive,0.1,NEGATIVE,0.9945287108421326,5,Commercial Bank of Ethiopia,['Other']
Great 👍 👌 👍 App,Positive,0.8,POSITIVE,0.9984753727912903,5,Commercial Bank of Ethiopia,['Other']
"I appreciate the effort you put in this application, but for commercial bank employees, you should include staff who speak the language spoken by the customers, depending on the location of the bank, in particular, the Somali region thank you. ለንግድ ባንክ ሰራተኞች ግን ደንበኞቹ የሚናገሩትን ቋንቋ የሚናገሩ ሰራተኞችን ማካተት አለቦት እንደ ባንኩ አካባቢ በተለይም የሶማሌ ክልል እናመሰግናለን።",Neutral,,POSITIVE,0.9969294667243958,3,Commercial Bank of Ethiopia,['Other']
"Unreliable,slow app with childish interface. Learn from other banks such as BoA to design your app and try to add more functionality.",Negative,0.04375,NEGATIVE,0.9996914863586426,1,Commercial Bank of Ethiopia,"['UI/UX', 'Performance', 'Feature Requests']"
Really I am happy by this app is to use and time wise insted of go bank I use my phone to transfer money.,Positive,0.75,POSITIVE,0.9985722303390503,5,Commercial Bank of Ethiopia,['Transaction Issues']
How do I register what do I need am new customer ?,Neutral,0.13636363636363635,NEGATIVE,0.9988681077957153,3,Commercial Bank of Ethiopia,['Other']
Not fun.....not lively Its 2022 and counting u guys suck,Negative,0.13636363636363635,NEGATIVE,0.9997674822807312,1,Commercial Bank of Ethiopia,['Other']
It's good application but sometimes can't work properly!,Neutral,0.35,NEGATIVE,0.9980024695396423,3,Commercial Bank of Ethiopia,['Other']
"It is a great app, I like it!",Positive,1.0,POSITIVE,0.9998739957809448,5,Commercial Bank of Ethiopia,['Other']
Not seen money send to agent why?,Positive,0.0,NEGATIVE,0.9990680813789368,5,Commercial Bank of Ethiopia,['Transaction Issues']
It is very useful app I like it to use,Negative,0.39,POSITIVE,0.9993374943733215,1,Commercial Bank of Ethiopia,['Other']
"Have been using it for 2 years, the new update is even better. Best MB app",Positive,0.5454545454545454,POSITIVE,0.9982481002807617,4,Commercial Bank of Ethiopia,['Other']
Wow very good app i like,Positive,0.505,POSITIVE,0.9998621940612793,5,Commercial Bank of Ethiopia,['Other']
Not always good It is helpfull,Positive,0.7,NEGATIVE,0.98907870054245,5,Commercial Bank of Ethiopia,['Other']
አንድ ጊዜ ታዞ ሁለቴ ያስተላልፋል አረ አስተካክሉት,Neutral,,NEGATIVE,0.9200406670570374,4,Commercial Bank of Ethiopia,['Other']
Very good. App,Positive,0.9099999999999999,POSITIVE,0.9998645782470703,4,Commercial Bank of Ethiopia,['Other']
The best and secured app thank you!,Positive,1.0,POSITIVE,0.9998613595962524,5,Commercial Bank of Ethiopia,['Other']
After everything done it can't save and share the transactions receipt,Neutral,0.0,NEGATIVE,0.9979425072669983,3,Commercial Bank of Ethiopia,['Transaction Issues']
A must have apps.,Positive,0.0,POSITIVE,0.9657731652259827,5,Commercial Bank of Ethiopia,['Other']
"It's good app, it is simple to use. It would be better if there was more recent records on the ""recents"" toolbar. It is only about 17 deposit and withdrawal recent records displayed to the user while others are deleted automatically.",Positive,0.24285714285714285,POSITIVE,0.9365178942680359,4,Commercial Bank of Ethiopia,['Transaction Issues']
Thank you.,Positive,0.0,POSITIVE,0.9998457431793213,5,Commercial Bank of Ethiopia,['Other']
I like the apps,Positive,0.0,POSITIVE,0.9994787573814392,5,Commercial Bank of Ethiopia,['Other']
Fantastic it's nice to using internationally network to developing world-wide.,Positive,0.3333333333333333,POSITIVE,0.9998517036437988,4,Commercial Bank of Ethiopia,['Other']
Wow! This is how to make life easier!,Positive,0.15625,POSITIVE,0.9996380805969238,5,Commercial Bank of Ethiopia,['Other']
its good app but the main problem of this app is When you change your phone or restore it you should go bank to instill the up again so imagin any time if you want change your phone you should go bank.thats to bad.,Negative,0.05555555555555558,NEGATIVE,0.9967520236968994,1,Commercial Bank of Ethiopia,['Other']
Great and I am happy especially using it from abroad.,Positive,0.5333333333333333,POSITIVE,0.9998881816864014,5,Commercial Bank of Ethiopia,['Other']
The app should have FAQ SO THAT THE APP DESCRIBES HOW TO USE SPECIALLY TRANSACTION ISSUES LIKE LIMITATIONS,Neutral,0.35714285714285715,NEGATIVE,0.9989374279975891,3,Commercial Bank of Ethiopia,['Transaction Issues']
Easy,Positive,0.43333333333333335,POSITIVE,0.9972309470176697,5,Commercial Bank of Ethiopia,['Other']
Experience for free of charge payment,Positive,0.4,POSITIVE,0.8543926477432251,5,Commercial Bank of Ethiopia,['Other']
"It's a great app. I've been using this app since the bank launched it. As a long-term user, I would like to point out things that need to be improved. 1. Deleting money transfer history should be the user's choice. 2. There should be an option to download an in-depth transfer history for each transfer activity , just as there is posiblity to download a single time transfer recit. Do that and get 5 star.",Neutral,0.3642857142857143,POSITIVE,0.7781185507774353,3,Commercial Bank of Ethiopia,"['Transaction Issues', 'Feature Requests']"
Tell us more,Positive,0.5,POSITIVE,0.9942019581794739,5,Commercial Bank of Ethiopia,['Other']
Useless up for payment purpose,Negative,-0.5,NEGATIVE,0.999790608882904,1,Commercial Bank of Ethiopia,['Other']
Easy to use v good,Positive,0.5666666666666667,POSITIVE,0.9909098744392395,5,Commercial Bank of Ethiopia,['Other']
"Its amazing app , i like it specifically updated version is to smart . WOW CBE. But users have to Login without of goingto Bank after first registration . In this app If User was change His phone or uninstall app Hi have to go bank to use again, this is not good :: if this problem was fixed This app wasn't Any - comments. This is my feedback Thanks",Positive,0.15918367346938775,NEGATIVE,0.9954646229743958,5,Commercial Bank of Ethiopia,['Login/Access']
It is very useful app that easer to use,Positive,0.39,POSITIVE,0.9991061091423035,5,Commercial Bank of Ethiopia,['Other']
Fetching transactions is very slow and makes the whole app stacked.,Neutral,-0.09500000000000003,NEGATIVE,0.999546468257904,3,Commercial Bank of Ethiopia,"['Transaction Issues', 'Performance']"
Easy to use. I love it !,Positive,0.5291666666666667,POSITIVE,0.9998782873153687,5,Commercial Bank of Ethiopia,['Other']
It would be more help full if you can login with two of your accounts,Positive,0.425,NEGATIVE,0.9984725117683411,3,Commercial Bank of Ethiopia,['Login/Access']
It is easy and safe application,Positive,0.4666666666666667,POSITIVE,0.9995610117912292,5,Commercial Bank of Ethiopia,['Other']
Deducting 2times the same order starting from march7and 8 it is difficult to use mobile banking,Negative,-0.16666666666666666,NEGATIVE,0.9994576573371887,2,Commercial Bank of Ethiopia,['Other']
I am interested in the application.,Positive,0.25,POSITIVE,0.9994285702705383,5,Commercial Bank of Ethiopia,['Other']
I am comfertable with the sevice upto this time. But wish the service be applicable without internet connection. If this is possible more custemers benifits.,Positive,0.25,NEGATIVE,0.9983903169631958,4,Commercial Bank of Ethiopia,['Other']
is the best,Positive,1.0,POSITIVE,0.9998418092727661,1,Commercial Bank of Ethiopia,['Other']
🙄🙄🙄,Positive,0.0,NEGATIVE,0.6970565915107727,5,Commercial Bank of Ethiopia,['Other']
"I can;t see my account, I can;t send it, it;s just a search, it doesn;t open",Negative,0.0,NEGATIVE,0.9996917247772217,1,Commercial Bank of Ethiopia,['Other']
easy for life,Positive,0.43333333333333335,POSITIVE,0.9970002770423889,5,Commercial Bank of Ethiopia,['Other']
Wow makes my Business Smarter and Faster. Thank you for Details.,Positive,0.1,POSITIVE,0.9998680353164673,5,Commercial Bank of Ethiopia,['Other']
"1. Withdrawal messages are not received regularly 2. Apps need to be more friendly use in terms of operation, 3. Apps lack some advanced security features, Additional comment: 4. Now that we are using modern technology, requirements for Bank Book should fade away with time. Some Branch offices do not entertain customers w/out Bank Book. Thanks and best regards",Neutral,0.3821428571428571,NEGATIVE,0.9996441602706909,3,Commercial Bank of Ethiopia,['Feature Requests']
Great App!,Positive,1.0,POSITIVE,0.9998462200164795,5,Commercial Bank of Ethiopia,['Other']
Very convenient,Positive,0.2,POSITIVE,0.9988445043563843,5,Commercial Bank of Ethiopia,['Other']
"Please improve your transferring systems , ??👍",Positive,0.0,POSITIVE,0.792518138885498,4,Commercial Bank of Ethiopia,['Transaction Issues']
I'm satisfied,Positive,0.5,POSITIVE,0.999729335308075,5,Commercial Bank of Ethiopia,['Other']
I like z app so much,Positive,0.2,POSITIVE,0.9994441866874695,4,Commercial Bank of Ethiopia,['Other']
Some time the connection is busy Plz try to solve only these,Negative,0.05,NEGATIVE,0.9985849857330322,1,Commercial Bank of Ethiopia,['Other']
This doesnt even deserve any star. I havent seen any thing like it. Not only that but also the ones working in the bank dont even have a clue what to do about it. They got confused like me and ask me questions that they have to answer wow so much incomptency i have seen today. Wow,Negative,-5.551115123125783e-18,NEGATIVE,0.975131094455719,1,Commercial Bank of Ethiopia,['Other']
"Terrible! I had to use it to pay for my service at Document Authentication & Registration office. I hit confirm it says try again & I hit confirm again & it ends up sending the money twice. Then I had to write a letter to the office to get my money back & it is been more than 2 weeks but I didn't get my money back yet. I talked the issue to my branch they said you are lucky the issue is with a gov't office, they would do their accounting and return your money, but there is nothing they can do.",Negative,-0.03333333333333334,NEGATIVE,0.9992859959602356,1,Commercial Bank of Ethiopia,['Transaction Issues']
How can i get akey word of this app.?,Positive,0.0,NEGATIVE,0.9988116025924683,5,Commercial Bank of Ethiopia,['Other']
Nac,Positive,0.0,NEGATIVE,0.9303056597709656,5,Commercial Bank of Ethiopia,['Other']
Nice appa,Positive,0.6,POSITIVE,0.9998340606689453,5,Commercial Bank of Ethiopia,['Other']
This app made simple my life.,Positive,0.0,POSITIVE,0.9991034865379333,5,Commercial Bank of Ethiopia,['Other']
Does not work,Negative,0.0,NEGATIVE,0.9997377991676331,1,Commercial Bank of Ethiopia,['Other']
Make life easy,Positive,0.43333333333333335,POSITIVE,0.999527096748352,5,Commercial Bank of Ethiopia,['Other']
"It is good service, but the service charge is not fair. I prefer to get the service in physical or ATM unless otherwise diffulty case happened.",Negative,0.11666666666666665,NEGATIVE,0.9859786629676819,2,Commercial Bank of Ethiopia,['Other']
"Its hard to trust this application coz while transfering money it transfers two times to the same account after only one transfer click and sometimes it says error but it actualy have transfered the money, so i only use it if it is mandatory unless its better to go to the bank, so it still doesn't solve the problem not to go to the bank, i am sure it have some systematic errors",Negative,0.11805555555555554,NEGATIVE,0.9994592070579529,1,Commercial Bank of Ethiopia,['Transaction Issues']
Fast&relaible!,Positive,0.0,POSITIVE,0.9987757802009583,5,Commercial Bank of Ethiopia,['Other']
Stops working while u want to use most of the tíme. Please fix the bugs.,Positive,0.5,NEGATIVE,0.9997356534004211,4,Commercial Bank of Ethiopia,['Other']
I don't see any options for outside of the country users.,Positive,0.0,NEGATIVE,0.9977610111236572,5,Commercial Bank of Ethiopia,['Feature Requests']
ሁሉንም አገልግሎችን በተቀላጠፈና በአመቺ ሁኔታ ለማግኘት የሚያስችል መተግበሪያ ነው።,Neutral,,NEGATIVE,0.9366679191589355,5,Commercial Bank of Ethiopia,['Other']
Well organized apo,Positive,0.0,POSITIVE,0.9997720122337341,5,Commercial Bank of Ethiopia,['Other']
ብዙም ፈጣን አደለም ያስበላል ፍጥነቱ ያናደኛል በጣም.... እና ቢስተካከል መልካም ነዉ,Neutral,,NEGATIVE,0.9628021121025085,3,Commercial Bank of Ethiopia,['Other']
I love it. I can make easy transaction.,Positive,0.4666666666666667,POSITIVE,0.999876856803894,4,Commercial Bank of Ethiopia,['Transaction Issues']
wonderful.,Positive,1.0,POSITIVE,0.9998692274093628,5,Commercial Bank of Ethiopia,['Other']
በጣም አዛ App,Neutral,,NEGATIVE,0.617980420589447,1,Commercial Bank of Ethiopia,['Other']
This app is very easy to use and I interest it,Positive,0.5633333333333334,POSITIVE,0.9995473027229309,5,Commercial Bank of Ethiopia,['Other']
Good Application,Positive,0.7,POSITIVE,0.999854564666748,5,Commercial Bank of Ethiopia,['Other']
Can't use the application since two weeks. I am outside Ethiopia but not able to transact. It is a disaster,Negative,-0.125,NEGATIVE,0.9995111227035522,2,Commercial Bank of Ethiopia,['Other']
The only best app from cbe's tech,Positive,0.5,NEGATIVE,0.9694433808326721,5,Commercial Bank of Ethiopia,['Other']
best work,Positive,1.0,POSITIVE,0.9998117089271545,5,Commercial Bank of Ethiopia,['Other']
excelent App,Positive,0.0,POSITIVE,0.9983735084533691,5,Commercial Bank of Ethiopia,['Other']
Upgrade it,Positive,0.0,POSITIVE,0.9895620942115784,4,Commercial Bank of Ethiopia,['Other']
Good luck,Positive,0.7,POSITIVE,0.9998250603675842,5,Commercial Bank of Ethiopia,['Other']
It doesn't show me my number as well as my amount its always loading and its never stop that.,Negative,0.0,POSITIVE,0.724611759185791,1,Commercial Bank of Ethiopia,['Other']
This app doesn't work on my Samsung J6.,Negative,0.0,NEGATIVE,0.9993389248847961,1,Commercial Bank of Ethiopia,['Other']
Thanks for the update as it eradicates several errors but my concern is that I couldn't download or send the transaction detail after a transfer/yransaction is made.,Positive,0.1,NEGATIVE,0.993176281452179,4,Commercial Bank of Ethiopia,['Transaction Issues']
Scheme of further security is no doubt good,Negative,0.35,POSITIVE,0.99892657995224,2,Commercial Bank of Ethiopia,['Other']
Awesome app,Positive,1.0,POSITIVE,0.9998600482940674,4,Commercial Bank of Ethiopia,['Other']
Very interesting application,Positive,0.65,POSITIVE,0.9998199343681335,5,Commercial Bank of Ethiopia,['Other']
Very bad application which can not working properly.,Negative,-0.4549999999999999,NEGATIVE,0.9998152852058411,1,Commercial Bank of Ethiopia,['Other']
Great App.,Positive,0.8,POSITIVE,0.9998407363891602,5,Commercial Bank of Ethiopia,['Other']
Giddugaleessatti bareedadha,Neutral,0.0,POSITIVE,0.7668178081512451,3,Commercial Bank of Ethiopia,['Other']
The best app 👌 I love it easy to use,Positive,0.6444444444444445,POSITIVE,0.999839186668396,5,Commercial Bank of Ethiopia,['Other']
Not working regularly,Neutral,0.0,NEGATIVE,0.9997568726539612,3,Commercial Bank of Ethiopia,['Other']
After i update it's very slow and not working good,Negative,0.15499999999999994,NEGATIVE,0.9997357726097107,2,Commercial Bank of Ethiopia,['Performance']
Failed to use mobile banking,Negative,-0.5,NEGATIVE,0.9997592568397522,5,Commercial Bank of Ethiopia,['Other']
Taks,Negative,0.0,NEGATIVE,0.5962884426116943,1,Commercial Bank of Ethiopia,['Other']
Its good. I like it,Positive,0.7,POSITIVE,0.9998579025268555,4,Commercial Bank of Ethiopia,['Other']
